Apple Id Number,Apple Music Subscription,Artist Name,Build Version,Client IP Address,Content Name,Content Provider,Content Specific Type,Device Identifier,End Position In Milliseconds,End Reason Type,Event End Timestamp,Event Reason Hint Type,Event Received Timestamp,Event Start Timestamp,Event Type,Feature Name,Genre,Item Type,Media Duration In Milliseconds,Media Type,Metrics Bucket Id,Metrics Client Id,Milliseconds Since Play,Offline,Play Duration Milliseconds,Source Type,Start Position In Milliseconds,Store Country Name,UTC Offset In Seconds
296982057,TRUE,Matt Cornett,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,A Billion Sorrys,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,8736.0,PLAYBACK_MANUALLY_PAUSED,2021-01-31T11:58:53.385Z,NOT_SPECIFIED,2021-01-31T11:58:54.042Z,2021-01-31T11:58:44.649Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,108158.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,657,FALSE,8736.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Stick to the Status Quo,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,43560.0,NATURAL_END_OF_TRACK,2021-01-31T11:58:44.955Z,NOT_SPECIFIED,2021-01-31T11:58:46.556Z,2021-01-31T11:58:01.395Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,43560.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1601,FALSE,43560.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,"Olivia Rodrigo, Julia Lester","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Wondering,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,150372.0,NATURAL_END_OF_TRACK,2021-01-31T11:58:01.599Z,NOT_SPECIFIED,2021-01-31T11:58:02.848Z,2021-01-31T11:55:31.227Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,150372.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1249,FALSE,150372.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,"Olivia Rodrigo, Julia Lester","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Wondering,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,225382.0,NATURAL_END_OF_TRACK,2021-01-31T11:55:31.070Z,NOT_SPECIFIED,2021-01-31T11:55:32.680Z,2021-01-31T11:51:45.688Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,225382.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1610,FALSE,225382.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Wondering,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,46322.0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,2021-01-31T11:51:44.400Z,NOT_SPECIFIED,2021-01-31T11:51:47.484Z,2021-01-31T11:50:58.078Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,222274.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,3084,FALSE,46322.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,"I Think I Kinda, You Know",UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,11762.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:50:55.428Z,NOT_SPECIFIED,2021-01-31T11:50:58.180Z,2021-01-31T11:50:43.666Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,168181.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2752,FALSE,11762.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,We're All in This Together,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,1737.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:50:41.950Z,NOT_SPECIFIED,2021-01-31T11:50:44.570Z,2021-01-31T11:50:40.213Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,146835.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2620,FALSE,1737.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,We're All in This Together,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,14248.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:50:38.223Z,NOT_SPECIFIED,2021-01-31T11:50:40.156Z,2021-01-31T11:50:23.975Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,232791.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1933,FALSE,14248.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,"Olivia Rodrigo, Matt Cornett, Joshua Bassett","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Breaking Free,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,105997.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:50:22.957Z,NOT_SPECIFIED,2021-01-31T11:50:25.705Z,2021-01-31T11:50:14.643Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,156549.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2748,FALSE,8314.0,ORIGINATING_DEVICE,97683,United Kingdom,0.0
296982057,TRUE,"Olivia Rodrigo, Matt Cornett, Joshua Bassett","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Breaking Free,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,97683.0,PLAYBACK_MANUALLY_PAUSED,2021-01-31T11:50:12.749Z,NOT_SPECIFIED,2021-01-31T11:50:13.338Z,2021-01-31T11:48:35.066Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,156549.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,589,FALSE,97683.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,"Olivia Rodrigo, Joshua Bassett","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Just for a Moment,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,52353.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:48:34.216Z,NOT_SPECIFIED,2021-01-31T11:48:36.669Z,2021-01-31T11:47:41.863Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,197322.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2453,FALSE,52353.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Stick to the Status Quo,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,27735.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:47:39.981Z,NOT_SPECIFIED,2021-01-31T11:47:42.813Z,2021-01-31T11:47:12.246Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,117406.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2832,FALSE,27735.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Get'cha Head in the Game,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,37749.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:47:10.772Z,NOT_SPECIFIED,2021-01-31T11:47:13.051Z,2021-01-31T11:46:33.023Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,141143.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2279,FALSE,37749.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Kate Reinders,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Role of a Lifetime (feat. Lucas Grabeel),UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,31216.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:46:31.457Z,NOT_SPECIFIED,2021-01-31T11:46:34.103Z,2021-01-31T11:46:00.241Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,187778.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2646,FALSE,31216.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Olivia Rodrigo,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Out of the Old,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,28987.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:45:58.478Z,NOT_SPECIFIED,2021-01-31T11:46:01.231Z,2021-01-31T11:45:29.491Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,168689.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2753,FALSE,28987.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,"Truth, Justice and Songs in Our Key",UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,94717.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:45:28.181Z,NOT_SPECIFIED,2021-01-31T11:45:30.569Z,2021-01-31T11:45:13.381Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,137062.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2388,FALSE,14800.0,ORIGINATING_DEVICE,79917,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,"Truth, Justice and Songs in Our Key",UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,79917.0,SCRUB_END,2021-01-31T11:45:12.632Z,NOT_SPECIFIED,2021-01-31T11:45:30.569Z,2021-01-31T11:44:50.992Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,137062.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,17937,FALSE,21640.0,ORIGINATING_DEVICE,58277,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,"Truth, Justice and Songs in Our Key",UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,58277.0,SCRUB_BEGIN,2021-01-31T11:45:12.632Z,NOT_SPECIFIED,2021-01-31T11:45:30.569Z,2021-01-31T11:45:03.911Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,137062.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,17937,FALSE,8721.0,ORIGINATING_DEVICE,49556,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,"Truth, Justice and Songs in Our Key",UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,49556.0,SCRUB_END,2021-01-31T11:45:03.185Z,NOT_SPECIFIED,2021-01-31T11:45:30.569Z,2021-01-31T11:44:24.984Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,137062.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,27384,FALSE,38201.0,ORIGINATING_DEVICE,11355,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,"Truth, Justice and Songs in Our Key",UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,11355.0,SCRUB_BEGIN,2021-01-31T11:45:03.185Z,NOT_SPECIFIED,2021-01-31T11:45:30.569Z,2021-01-31T11:44:51.830Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,137062.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,27384,FALSE,11355.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Joshua Bassett,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,When There Was Me and You,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,88518.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:44:50.750Z,NOT_SPECIFIED,2021-01-31T11:44:53.148Z,2021-01-31T11:44:38.285Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,98406.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2398,FALSE,12465.0,ORIGINATING_DEVICE,76053,United Kingdom,0.0
296982057,TRUE,Joshua Bassett,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,When There Was Me and You,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,76053.0,SCRUB_END,2021-01-31T11:44:37.552Z,NOT_SPECIFIED,2021-01-31T11:44:53.148Z,2021-01-31T11:44:07.292Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,98406.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,15596,FALSE,30260.0,ORIGINATING_DEVICE,45793,United Kingdom,0.0
296982057,TRUE,Joshua Bassett,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,When There Was Me and You,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,45793.0,SCRUB_BEGIN,2021-01-31T11:44:37.552Z,NOT_SPECIFIED,2021-01-31T11:44:53.148Z,2021-01-31T11:44:31.262Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,98406.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,15596,FALSE,6290.0,ORIGINATING_DEVICE,39503,United Kingdom,0.0
296982057,TRUE,Joshua Bassett,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,When There Was Me and You,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,12078.0,SCRUB_BEGIN,2021-01-31T11:44:30.459Z,NOT_SPECIFIED,2021-01-31T11:44:53.148Z,2021-01-31T11:44:18.381Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,98406.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,22689,FALSE,12078.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Joshua Bassett,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,When There Was Me and You,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,39503.0,SCRUB_END,2021-01-31T11:44:30.459Z,NOT_SPECIFIED,2021-01-31T11:44:53.148Z,2021-01-31T11:44:03.034Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,98406.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,22689,FALSE,27425.0,ORIGINATING_DEVICE,12078,United Kingdom,0.0
296982057,TRUE,Cast of High School Musical: The Musical: The Series,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Born to Be Brave,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,189870.0,NATURAL_END_OF_TRACK,2021-01-31T11:44:18.313Z,NOT_SPECIFIED,2021-01-31T11:44:19.552Z,2021-01-31T11:41:08.443Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,189870.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1239,FALSE,189870.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,"Olivia Rodrigo, Dara Reneé","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Bop to the Top,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,5165.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:41:06.372Z,NOT_SPECIFIED,2021-01-31T11:41:08.667Z,2021-01-31T11:41:01.207Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,35419.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2295,FALSE,5165.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Olivia Rodrigo,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,All I Want,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,88692.0,TRACK_SKIPPED_FORWARDS,2021-01-31T11:40:59.732Z,NOT_SPECIFIED,2021-01-31T11:41:02.284Z,2021-01-31T11:39:31.040Z,PLAY_END,listen_now / album_detail,Musicals,ITUNES_STORE_CONTENT,177323.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,2552,FALSE,88692.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Fousheé,"Music/3.1 iOS/14.4 model/iPhone12,1 hwp/t8030 build/18D52 (6; dt:203)",82.37.88.49,Deep End,Sony Music,Song,00008030-001868302E51802E,451.0,PLAYBACK_MANUALLY_PAUSED,2021-01-31T11:39:08.493Z,NOT_SPECIFIED,2021-01-31T11:39:08.509Z,2021-01-31T11:39:08.042Z,PLAY_END,listen_now / grouping,R&B/Soul,ITUNES_STORE_CONTENT,141224.0,AUDIO,2536.0,3z1WZkwwz70Az5EMzCTMz1AXDC9qZC,16,FALSE,451.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Neon Dreams,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Times Square,Vydia,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,1701.0,PLAYBACK_MANUALLY_PAUSED,2021-01-30T22:09:25.327Z,NOT_SPECIFIED,2021-01-30T22:09:25.836Z,2021-01-30T22:09:23.626Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,198530.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,509,FALSE,1701.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Sasha Sloan,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Is It Just Me? (feat. Charlie Puth),Sony Music,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,154343.0,NATURAL_END_OF_TRACK,2021-01-30T22:09:23.946Z,NOT_SPECIFIED,2021-01-30T22:09:24.964Z,2021-01-30T22:06:49.603Z,PLAY_END,Siri-actions-local,Alternative,ITUNES_STORE_CONTENT,154343.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1018,FALSE,154343.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,John K,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,parachute,Sony Music,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,156572.0,NATURAL_END_OF_TRACK,2021-01-30T22:06:50.064Z,NOT_SPECIFIED,2021-01-30T22:06:51.138Z,2021-01-30T22:04:13.492Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,156572.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1074,FALSE,156572.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,dodie,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Cool Girl,The Orchard Enterprises Inc.,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,199436.0,NATURAL_END_OF_TRACK,2021-01-30T22:04:13.112Z,NOT_SPECIFIED,2021-01-30T22:04:14.288Z,2021-01-30T22:00:53.676Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,199436.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1176,FALSE,199436.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,"Justin Timberlake, Ant Clemons","AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Better Days,The Orchard Enterprises Inc.,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,198669.0,NATURAL_END_OF_TRACK,2021-01-30T22:00:53.714Z,NOT_SPECIFIED,2021-01-30T22:00:54.912Z,2021-01-30T21:57:35.045Z,PLAY_END,Siri-actions-local,R&B/Soul,ITUNES_STORE_CONTENT,198669.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1198,FALSE,198669.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,JP Saxe,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,A Little Bit Yours,The Orchard Enterprises Inc.,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,225744.0,NATURAL_END_OF_TRACK,2021-01-30T21:57:35.301Z,NOT_SPECIFIED,2021-01-30T21:57:36.380Z,2021-01-30T21:53:49.557Z,PLAY_END,Siri-actions-local,Dance,ITUNES_STORE_CONTENT,225744.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1079,FALSE,225744.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,GRACEY,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,99%,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,197857.0,NATURAL_END_OF_TRACK,2021-01-30T21:53:49.420Z,NOT_SPECIFIED,2021-01-30T21:53:50.483Z,2021-01-30T21:50:31.563Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,197857.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1063,FALSE,197857.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Claudia Valentina,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Seven,UMG Global,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,223886.0,NATURAL_END_OF_TRACK,2021-01-30T21:50:31.615Z,NOT_SPECIFIED,2021-01-30T21:50:32.640Z,2021-01-30T21:46:47.729Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,223886.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1025,FALSE,223886.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,Zach Hood,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Flashbacks,DashGo Inc. d/b/a Audio Bee,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,183066.0,NATURAL_END_OF_TRACK,2021-01-30T21:46:47.994Z,NOT_SPECIFIED,2021-01-30T21:46:49.100Z,2021-01-30T21:43:44.928Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,183066.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,1106,FALSE,183066.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
296982057,TRUE,WRENN,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Hailey,Ditto Music,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,167531.0,NATURAL_END_OF_TRACK,2021-01-30T21:43:45.088Z,NOT_SPECIFIED,2021-01-30T21:43:45.778Z,2021-01-30T21:42:00.130Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,167531.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,690,FALSE,104958.0,ORIGINATING_DEVICE,62573,United Kingdom,0.0
296982057,TRUE,WRENN,"AirMusic/3.1 iOS/14.4 model/AudioAccessory1,1 hwp/t7000 build/18K802 (dt:150)",82.37.88.49,Hailey,Ditto Music,Song,a290ae2bbea06b271a6400a8378a6b0d5c225b9a,62573.0,PLAYBACK_MANUALLY_PAUSED,2021-01-30T20:52:41.003Z,NOT_SPECIFIED,2021-01-30T20:52:41.483Z,2021-01-30T20:51:38.430Z,PLAY_END,Siri-actions-local,Pop,ITUNES_STORE_CONTENT,167531.0,AUDIO,2528.0,3z2rD5L8zCVVz4SozB0azOvR58GB4,480,FALSE,62573.0,ORIGINATING_DEVICE,0,United Kingdom,0.0
